2025/03/28 10:38:24,0.22650384902954102,"x: 0.012879565358161926, y: -0.007643955759704113, z: -129.77099609375"
2025/03/28 10:38:28,1.0017189979553223,"x: 3.9264321327209473, y: 7.831936836242676, z: -129.87400817871094"
2025/03/28 10:38:31,0.002345561981201172,"x: 4.985617160797119, y: 9.953588485717773, z: -129.88400268554688"
2025/03/28 10:38:34,0.0022859573364257812,"x: 5.0709357261657715, y: 10.124271392822266, z: -129.88580322265625"
2025/03/28 10:38:37,0.002494335174560547,"x: 5.125729560852051, y: 10.232165336608887, z: -129.88719177246094"
2025/03/28 10:38:40,0.0025255680084228516,"x: 5.156636714935303, y: 10.291346549987793, z: -129.88816833496094"
2025/03/28 10:38:43,0.002680540084838867,"x: 5.1687188148498535, y: 10.315032005310059, z: -129.8887939453125"
2025/03/28 10:38:46,0.003549337387084961,"x: 5.167864799499512, y: 10.314164161682129, z: -129.8890838623047"
2025/03/28 10:38:49,0.002679586410522461,"x: 5.158717155456543, y: 10.29736042022705, z: -129.88919067382812"
2025/03/28 10:38:52,0.002713918685913086,"x: 5.145765781402588, y: 10.272249221801758, z: -129.8892822265625"
2025/03/28 10:38:55,0.0029633045196533203,"x: 5.033935070037842, y: 10.020675659179688, z: -129.89031982421875"
2025/03/28 10:38:58,0.0022125244140625,"x: 5.033473491668701, y: 10.021252632141113, z: -129.89024353027344"
2025/03/28 10:39:01,0.002835988998413086,"x: 5.0269551277160645, y: 10.015775680541992, z: -129.88734436035156"
2025/03/28 10:39:04,0.0029282569885253906,"x: 5.02497673034668, y: 10.01534366607666, z: -129.8872833251953"
2025/03/28 10:39:07,0.002543210983276367,"x: 5.028982162475586, y: 10.012821197509766, z: -129.88711547851562"
2025/03/28 10:39:10,0.003083467483520508,"x: 5.029054164886475, y: 10.01275634765625, z: -129.88710021972656"
2025/03/28 10:39:13,0.0030384063720703125,"x: 5.019580364227295, y: 10.013960838317871, z: -129.88717651367188"
2025/03/28 10:39:16,0.0027167797088623047,"x: 5.019579887390137, y: 10.012914657592773, z: -129.88722229003906"
2025/03/28 10:39:19,0.002469301223754883,"x: 5.026017189025879, y: 10.01315689086914, z: -129.88731384277344"
2025/03/28 10:39:22,0.0023746490478515625,"x: 5.024796485900879, y: 10.013110160827637, z: -129.88729858398438"
2025/03/28 10:39:25,0.002878427505493164,"x: 5.019737720489502, y: 10.013887405395508, z: -129.88722229003906"
2025/03/28 10:39:28,0.0023603439331054688,"x: 5.0194292068481445, y: 10.013130187988281, z: -129.8872528076172"
2025/03/28 10:39:31,0.0028944015502929688,"x: 5.0196614265441895, y: 10.012211799621582, z: -129.88731384277344"
2025/03/28 10:39:34,0.002115488052368164,"x: 5.017621040344238, y: 10.012222290039062, z: -129.88731384277344"
2025/03/28 10:39:37,0.0031023025512695312,"x: 5.020160675048828, y: 10.015368461608887, z: -129.88742065429688"
2025/03/28 10:39:40,0.0023534297943115234,"x: 5.020031452178955, y: 10.014973640441895, z: -129.8874969482422"
2025/03/28 10:39:43,0.0025014877319335938,"x: 5.016147136688232, y: 10.011825561523438, z: -129.8874969482422"
2025/03/28 10:39:46,0.0037593841552734375,"x: 5.015975475311279, y: 10.011735916137695, z: -129.88783264160156"
2025/03/28 10:39:49,0.0023872852325439453,"x: 5.019957065582275, y: 10.011676788330078, z: -129.88731384277344"
2025/03/28 10:39:52,0.0022585391998291016,"x: 5.019735336303711, y: 10.01148796081543, z: -129.88731384277344"
2025/03/28 10:39:55,0.003208160400390625,"x: 5.016788482666016, y: 10.01168441772461, z: -129.88739013671875"
2025/03/28 10:39:58,0.0022017955780029297,"x: 5.016895771026611, y: 10.01150894165039, z: -129.88734436035156"
2025/03/28 10:40:01,0.0024302005767822266,"x: 5.019773960113525, y: 10.011629104614258, z: -129.8872833251953"
2025/03/28 10:40:04,0.002661466598510742,"x: 5.020335674285889, y: 10.011444091796875, z: -129.8873748779297"
2025/03/28 10:40:07,0.002888917922973633,"x: 5.01807975769043, y: 10.010801315307617, z: -128.1796875"
2025/03/28 10:40:10,0.0029144287109375,"x: 5.017963409423828, y: 10.010443687438965, z: -127.78436279296875"
2025/03/28 10:40:13,0.0024199485778808594,"x: 5.026594638824463, y: 10.016196250915527, z: -119.16880798339844"
2025/03/28 10:40:16,0.0024802684783935547,"x: 5.027519226074219, y: 10.015653610229492, z: -118.7930908203125"
2025/03/28 10:40:19,0.002933979034423828,"x: 5.011965274810791, y: 10.002032279968262, z: -113.73992919921875"
2025/03/28 10:40:22,0.002481222152709961,"x: 5.011774063110352, y: 10.00190258026123, z: -113.88839721679688"
